
#old file list pre-2018 CCH1 alter names
#Sidalcea malviflora var. sparsifolia	Sidalcea malviflora subsp. sparsifolia	NO VAR COMB for sparsifolia; TROPICOS; ICPN indicates this var. is published, leave in but comment out now
Cryptantha circumcissa	Cryptantha circumscissa
Cryptantha circumcissa var. circumcissa	Cryptantha circumscissa var. circumscissa
Cryptantha circumcissa var. hispida	Cryptantha circumscissa var. hispida
Cryptantha circumsissa	Cryptantha circumscissa
Cryptantha clevelandii var. genuina	Cryptantha clevelandii var. clevelandii
Cryptantha decipens	Cryptantha decipiens
Cryptantha fflaccida	Cryptantha flaccida
Cryptantha flavoculta	Cryptantha flavoculata
Cryptantha glomiflora	Cryptantha glomeriflora
Cryptantha hoffmanii	Cryptantha hoffmannii
Cryptantha howelliana	Cryptantha howellii
Cryptantha humilis subsp. humilis	Cryptantha humilis var. humilis	NO SUBSP COMB for humilis; TROPICOS
Cryptantha humilis subsp. nana	Cryptantha humilis var. nana	NO SUBSP COMB for nana; TROPICOS
Cryptantha maritima var. genuina	Cryptantha maritima var. maritima
Cryptantha micrantha var. mcrantha	Cryptantha micrantha var. micrantha
Cryptantha microstachya	Cryptantha microstachys
Cryptantha microstackys	Cryptantha microstachys
Cryptantha mucricata	Cryptantha muricata
Cryptantha muricata (?)	Cryptantha muricata
Cryptantha muricata cf. var. denticulata	Cryptantha muricata var. denticulata
Cryptantha muricata subsp. jtn.	Cryptantha muricata
Cryptantha muricata var. jamesii	Cryptantha muricata var. jonesii
Cryptantha muriculata	Cryptantha muricata
Cryptantha naritima	Cryptantha maritima
Cryptantha nevadensis var. genuina	Cryptantha nevadensis var. nevadensis
Cryptantha nov.	Cryptantha
Cryptantha nubigens	Cryptantha nubigena
Cryptantha pectocarya var. pectocarya	Cryptantha pterocarya var. pterocarya
Cryptantha petrocarya	Cryptantha pterocarya
Cryptantha ptercarya var. pterocarya	Cryptantha pterocarya var. pterocarya
Cryptantha pterocarya var. pseudocycloptera	Cryptantha pterocarya f. pseudocycloptera	NO VAR COMB FOR pseudocycloptera; TROPICOS
Cryptantha pterocarya var. pteroarya	Cryptantha pterocarya var. pterocarya
Cryptantha pterocarya var. pterocaya	Cryptantha pterocarya var. pterocarya
Cryptantha pterocarya var. purpursii	Cryptantha pterocarya var. purpusii
Cryptantha rostellata var. spithamea	Cryptantha rostellata var. spithamaea
Cryptantha sp_nova	Cryptantha
Cryptantha spp.	Cryptantha
Cryptantha subsp.	Cryptantha
Cryptantha torreyana var. capitata	Cryptantha torreyana subvar. capitata
Cryptantha virginenis	Cryptantha virginensis
Crypthantha	Cryptantha
Cryptogamma acrostichoides	Cryptogramma acrostichoides
Cryptogramma arcostichoides	Cryptogramma acrostichoides
Crysanthemum leucanthemum	Chrysanthemum leucanthemum
Crytantha muricata	Cryptantha muricata
Cucurbita palmata?	Cucurbita palmata
Cupaniopsis anacardiopsis	Cupaniopsis anacardioides
Cuphea hysssopifolia	Cuphea hyssopifolia
Cupressus arizonica var. glabara	Cupressus arizonica var. glabra
Cupressus arizonica var. stephinsonia	Cupressus arizonica var. stephensonii
Cupressus forbsii	Cupressus forbesii
Cupressus goveniana subsp. pigmaea	Cupressus goveniana subsp. pygmaea
Cupressus macrocarpa subsp. loboensis	Cupressus macrocarpa subsp. lobosensis
Cupressus sempervirons	Cupressus sempervirens
Curcurbita foetidissima	Cucurbita foetidissima
Cuscuta calfornica var. californica	Cuscuta californica var. californica
Cuscuta howelliana on. eryngium vaseyi	Cuscuta howelliana
Cycloloma atriplicifolia	Cycloloma atriplicifolium
Cyclospermum lepltophyllum	Cyclospermum leptophyllum
Cylidropuntia ramosissima	Cylindropuntia ramosissima
Cylindropuntia acanthocarpa var. coloradoensis	Cylindropuntia acanthocarpa var. coloradensis
Cylindropuntia californica varieties	Cylindropuntia californica
Cylindropuntia echinocarpa var. echinocarpa	Cylindropuntia echinocarpa	NO VAR COMB in Cylindropuntia
Cylindropuntia polifera	Cylindropuntia prolifera
Cylindropuntia Prolifera	Cylindropuntia prolifera
Cylindropuntia x fosbergii	Cylindropuntia X fosbergii
Cylindropuntia x munzii	Cylindropuntia X munzii
Cylindropuntia xfosbergii	Cylindropuntia X fosbergii
Cylindropuntia Xprolifera	Cylindropuntia prolifera
Cymopteris gilmanii	Cymopterus gilmanii
Cymopteris panamintensis	Cymopterus panamintensis
Cymopteris panamintensis var. acutifolius	Cymopterus panamintensis var. acutifolius
Cymopterus cinearius	Cymopterus cinerarius
Cymopterus multinervatis	Cymopterus multinervatus
Cymopterus multinervitus	Cymopterus multinervatus
Cymopterus petraea	Cymopterus petraeus
Cymopterus terebinthifolius var. californicus	Cymopterus terebinthinus var. californicus
Cymopterus terebinthifolius var. patraeus	Cymopterus terebinthinus var. petraeus
Cymopterus terebinthius subsp. californicus	Cymopterus terebinthinus var. californicus	NO SUBSP COMB FOR californicus; TROPICOS
Cymopterus terebinthius var. californicus	Cymopterus terebinthinus var. californicus
Cynanchum mulegensis	Cynanchum mulegense
Cynanchum utahensis	Cynanchum utahense
Cyniglossum occidentale	Cynoglossum occidentale
Cynodon dactlylon	Cynodon dactylon
Cyperus esculentus var. hermannii	Cyperus esculentus var. heermannii
Cyperus esculentus var. leptostachys	Cyperus esculentus var. leptostachyus
Cyperus melanostachys	Cyperus melanostachyus
Cyperus niger var. casteneus	Cyperus niger var. castaneus
Cyperus rotundus n/a	Cyperus rotundus
Cyperus sp	Cyperus
Cypridpedium fasciculatum	Cypripedium fasciculatum
Cypridpedium montanum	Cypripedium montanum
Cypselea humifusia	Cypselea humifusa
Cysopteris fragilis	Cystopteris fragilis
Cystium tehatchapiense	Cystium tehachapiense
Cystius scoparius	Cytisus scoparius
Cytisus acoparius	Cytisus scoparius
Cytisus indet.	Cytisus
Cytisus monspeliensis	Cytisus monspessulanus
Cytisus raccmosus	Cytisus racemosus
Cytisus X dallinorei	Cytisus X dallimorei
Cytusus striatus	Cytisus striatus
Dalbergia sisson	Dalbergia sissoo
Dalea bicolor var. oruttiana	Dalea bicolor var. orcuttiana
Dalea emorvi	Dalea emoryi
Dalea molissima	Dalea mollissima
Dalea mollisima	Dalea mollissima
Dalea mollissisima	Dalea mollissima
Dalea polyadenia var. subnuda	Dalea polydenia var. subnuda
Daleadalea schotti var. puberuia	Dalea schottii var. puberula
Dalechampia scandans	Dalechampia scandens
Dalia mollis	Dalea mollis
Danthonia californica var.	Danthonia californica
Danthonia californica var. america	Danthonia californica var. americana
Danthonia californicum	Danthonia californica
Danthonia intermdedia	Danthonia intermedia
Danthonia unifpicata	Danthonia unispicata
Dasiophora fruticosa	Dasiphora fruticosa
Dasychloa pulchella	Dasyochloa pulchella
Dasyochloa pulchellum	Dasyochloa pulchella
Datiscia glomerata	Datisca glomerata
Datura dicolor	Datura discolor
Datura meletoides	Datura meteloides
Daucus pucillus	Daucus pusillus
Daucus pusilis	Daucus pusillus
Deinandra bacibalupii	Deinandra bacigalupii
deinandra corymbosa	Deinandra corymbosa
Deinandra pentactic	Deinandra pentactis
Deinandra Rimo Bacigalupii	Deinandra bacigalupii
Delosperma littorale	Delosperma litorale
Delphinium californicum f. longipiles	Delphinium californicum f. longipilis
Delphinium californicum fo. longipiles	Delphinium californicum f. longipilis
Delphinium californicum subsp. longipilis	Delphinium californicum f. longipilis	NO SUBSP COMB FOR longipilis; TROPICOS
Delphinium decorum var. tracyi	Delphinium decorum subsp. tracyi	NO VAR COMB FOR tracyi; TROPICOS
Delphinium gacilentum	Delphinium gracilentum
Delphinium gypsophilum var. gypsophilum	Delphinium gypsophilum subsp. gypsophilum	NO VAR COMB FOR gypsophilum; TROPICOS
Delphinium hansenii f. kernense	Delphinium hansenii var. kernense	NO FORMA COMB FOR kernense; TROPICOS
Delphinium hansenii var. kernensis	Delphinium hansenii var. kernense
Delphinium herperium var. recurvatum	Delphinium hesperium var. recurvatum
Delphinium hesperium fo. hirsutum	Delphinium hesperium f. hirsutum
Delphinium hesperium fo. pallescens	Delphinium hesperium f. pallescens
Delphinium hesperiumfo.hirsutum	Delphinium hesperium f. hirsutum
Delphinium hesperiumfo.pallescens	Delphinium hesperium f. pallescens
Delphinium huchinsoniae	Delphinium hutchinsoniae
Delphinium maritima	Delphinium maritimum
Delphinium nudicale	Delphinium nudicaule
Delphinium nuttalianum	Delphinium nuttallianum
Delphinium parishii subsp. purpureu_	Delphinium parishii subsp. purpureum
Delphinium parryi var. setidosum	Delphinium parryi subsp. seditiosum	NO VAR COMB FOR seditiosum; TROPICOS
Delphinium patens subsp. greenii	Delphinium patens subsp. greenei
Delphinium patens subsp. hepatocoideum	Delphinium patens subsp. hepaticoideum
Delphinium scopulorum var. glauca	Delphinium scopulorum var. glaucum
Delphinium subglobosus	Delphinium subglobosum
Delphinium trollifolium	Delphinium trolliifolium
Delphinium Xinflexum	Delphinium X inflexum
Delphiniun parryi	Delphinium parryi
Delphinum glaucum	Delphinium glaucum
Delphnium parishii subsp. parishii	Delphinium parishii subsp. parishii
Delphonium gypsophilum subsp. gypsophilum	Delphinium gypsophilum subsp. gypsophilum
Dendranthema x grandifolium	Dendranthema X grandiflorum
Dendromecon flexilis	Dendromecon flexile
Dendromecon harfordiivarharfordii	Dendromecon harfordii var. harfordii
Dendromecon pearcei	Dendromecon piercei
Dendromecon rigida subsp. rhamoides	Dendromecon rigida subsp. rhamnoides
Dendromecon rigidum	Dendromecon rigida
Dentaria intergrifolia	Dentaria integrifolia
Dentaria intergrifolia var. californica	Dentaria integrifolia var. californica
Dentariaria integrifolia var. californica	Dentaria integrifolia var. californica
Dephinium parshii	Delphinium parishii
Deschampsia caespitosa subsp. cespitosa	Deschampsia cespitosa subsp. cespitosa
Deschampsia caespitosa subsp. genuina	Deschampsia caespitosa subsp. caespitosa
Deschampsia caespitosa var. genuina	Deschampsia caespitosa var. caespitosa
Deschampsia cespitosa subsp. genuina	Deschampsia cespitosa subsp. cespitosa
Deschampsia cespitosa var. caespitosa	Deschampsia cespitosa var. cespitosa
Deschampsia cespitosa var. genuina	Deschampsia cespitosa var. cespitosa
Deschampsia danthoides	Deschampsia danthonioides
Deschampsia danthonoides	Deschampsia danthonioides
Descurainea pinnata subsp. globra	Descurainia pinnata subsp. glabra
Descurainia brachycarpon	Descurainia brachycarpa
Descurainia incisa subsp. filipas	Descurainia incisa subsp. filipes
Descurainia pinnata var. osmiarum	Descurainia pinnata var. osmiarium
Descurania incisa	Descurainia incisa
Dicentra crysantha	Dicentra chrysantha
Dicentra formosa subsp. oregona	Dicentra formosa subsp. oregana
Dicentra ochroleucra	Dicentra ochroleuca
Dicentra oregana	Dicentra oregona
Dichelostema capitatum subsp. capitatum	Dichelostemma capitatum subsp. capitatum
Dichelostemma capitata	Dichelostemma capitatum
Dichelostemma capitatum var. capitatum	Dichelostemma capitatum subsp. capitatum	NO VAR COMB for capitatum; TROPICOS
Dichelostemma congesta	Dichelostemma congestum
Dichelostemma multiflora	Dichelostemma multiflorum
Dichelostemma pulchella	Dichelostemma pulchellum
Dichelostemma pulchella subsp. pauciflora	Dichelostemma pulchellum var. pauciflorum	NO SUBSP COMB for pauciflorum; TROPICOS
Dichelostemma pulchella var. pauciflora	Dichelostemma pulchellum var. pauciflorum
Dichelostemma pulchella var. pulchella	Dichelostemma pulchellum var. pulchellum
Dichelostemma pulchellum var. pauciflora	Dichelostemma pulchellum var. pauciflorum
Dichelostemma vulubile	Dichelostemma volubile
Dichelostemmma capitatum subsp. capitatum	Dichelostemma capitatum subsp. capitatum
Dichleostemma capitatum subsp. capitatum	Dichelostemma capitatum subsp. capitatum
Dienandra pallida	Deinandra pallida
Dieteria canescens var. canescens &gt;&gt; canescens var. leucanthemifolia	Dieteria canescens var. canescens
Dieteria canescens var. canescens >> var. leucanthemifolia	Dieteria canescens var. canescens
Dieteria canescens var. leucanthimifolia	Dieteria canescens var. leucanthemifolia
Digitaria ischemum	Digitaria ischaemum
Dimersia howellii	Dimeresia howellii
Dimorphocarpa wislizenii	Dimorphocarpa wislizeni
Diospyros virginana	Diospyros virginiana
Diospyros viriginiana	Diospyros virginiana
Diplacus angustus	Diplacus angustatus
Diplacus begelovii subsp. cuspidatus	Diplacus bigelovii var. cuspidatus	NO SUBSP COMB for cuspidatus; TROPICOS
Diplacus begelovii var. cuspidatus	Diplacus bigelovii var. cuspidatus
Diplacus laynear	Diplacus layneae
Diplacus rutilis	Diplacus rutilus
Diplacus xaustralis	Diplacus australis
Diplotaxis teniufolia	Diplotaxis tenuifolia
Dipsacus fulonum	Dipsacus fullonum
Dipsocus fullonum	Dipsacus fullonum
Distichilis spicata	Distichlis spicata
Ditaxis neomexican	Ditaxis neomexicana
Ditaxis neomexicana subsp. arg) heller	Ditaxis neomexicana
Dmimulus fremontii	Mimulus fremontii
Dodecapila leptoceras	Dodecahema leptoceras
Dodecatheon alpinum var. majus	Dodecatheon alpinum subsp. majus	NO VAR COMB for majus; TROPICOS
Dodecatheon cleavelandii	Dodecatheon clevelandii
Dodecatheon cleavelandii var. insulare	Dodecatheon clevelandii var. insulare
Dodecatheon cleveland	Dodecatheon clevelandii
Dodecatheon clevelandii subsp. insularie	Dodecatheon clevelandii subsp. insulare
Dodecatheon clevelandii subsp. insularis	Dodecatheon clevelandii subsp. insulare
Dodecatheon clevelandii subsp. palatum	Dodecatheon clevelandii subsp. patulum
Dodecatheon clevelandii subsp. sanctorum	Dodecatheon clevelandii subsp. sanctarum
Dodecatheon clevelandii var. clevandii	Dodecatheon clevelandii var. clevelandii
Dodecatheon clevelandii var. insularis	Dodecatheon clevelandii var. insulare
Dodecatheon clevlandii	Dodecatheon clevelandii
Dodecatheon hansennii	Dodecatheon hansenii
Dodocatheon alpinum	Dodecatheon alpinum
Downingia bicornata var. bicornata	Downingia bicornuta var. bicornuta
Downingia cuspidatus	Downingia cuspidata
Draba corrugata subsp. corrrugata	Draba corrugata var. corrugata	NO SUBSP COMB for corrugata; TROPICOS
Draba corrugata subsp. corrugata	Draba corrugata var. corrugata	NO SUBSP COMB for corrugata; TROPICOS
Draba corrugata var. corrrugata	Draba corrugata var. corrugata
Draba cunefolia	Draba cuneifolia
Draba galacialis	Draba glacialis
Draba olgiosperma	Draba oligosperma
Draba paysonii var. treleasii	Draba paysonii var. treleasei
Dracunculus vulgais	Dracunculus vulgaris
Drosera x obovata	Drosera X obovata
Drymocallis cuncifolia var. ewanii	Drymocallis cuneifolia var. ewanii
Drymocallis glandulosa subsp. wrangelliana	Drymocallis glandulosa var. wrangelliana	NO SUBSP COMB for wrangelliana; TROPICOS
Drymocallis glandulsa	Drymocallis glandulosa
Drymocallis pseudrupestris var. saxicola	Drymocallis pseudorupestris var. saxicola
Dryopteris organa	Dryopteris oregana
Dudleya abramsiisubsp. abramsii	Dudleya abramsii subsp. abramsii
Dudleya bloachmaiae subsp. blochmaniae	Dudleya blochmaniae subsp. blochmaniae
Dudleya blochmaniaea	Dudleya blochmaniae
Dudleya brittoni	Dudleya brittonii
Dudleya bryceae f.	Dudleya bryceae
Dudleya cymosa subsp. pumilla	Dudleya cymosa subsp. pumila
Dudleya edulis subsp.	Dudleya edulis
Dudleya viscidum	Dudleya viscida
Dulichium arundinacium	Dulichium arundinaceum
Dyopteris expansa	Dryopteris expansa
Dysodia cooperi	Dyssodia cooperi
Dysodia porophylloides	Dyssodia porophylloides
Dysphania ambrosoides	Dysphania ambrosioides
Dysphania multifidum	Dysphania multifida
Dysphania pumilo	Dysphania pumilio
Dyssodia pentachaeta subsp.	Dyssodia pentachaeta
Eastwoodii elegans	Eastwoodia elegans
Echeveria arizonicus	Echeveria arizonica
Echeveria lanceolata var. composita	Echeveria lanceolata var. composta
Echinocactus polycephauls var. polycephalus	Echinocactus polycephalus var. polycephalus
Echinocereus engelmanii	Echinocereus engelmannii
Echinocereus triglochidiatus var. mohavensis	Echinocereus triglochidiatus var. mojavensis
Echinochloa acuminata var. acuminata	Eriochloa acuminata var. acuminata
Echinochloa aristata var. aristata	Eriochloa aristata var. aristata
Echinochloa colonum	Echinochloa colona
Echinochloa crus-galli crus-pavonis	Echinochloa crus-galli var. crus-pavonis
Echinochloa crus-galli zelayensis	Echinochloa crus-galli var. zelayensis
Echinochloa crusgalli subsp. frumentacea	Echinochloa crusgalli var. frumentacea	NO SUBSP COMB FOR frumentacea; TROPICOS
Echinochloa curs-galli	Echinochloa crus-galli
Echinocystis fabaceae	Echinocystis fabacea
Echinodorus berterol	Echinodorus berteroi
Echinomastus johnsonii subsp. johnsonii	Echinomastus johnsonii var. johnsonii	NO SUBSP COMB FOR johnsonii; TROPICOS
Echium pinuana	Echium pininana
Eclipta prostata	Eclipta prostrata
Ehrendorferia ochraleuca	Ehrendorferia ochroleuca
Eigeron clokeyi var. pinzliae	Erigeron clokeyi var. pinzliae
Elaeagnus angustifolius	Elaeagnus angustifolia
Elaeagnus augustifolia	Elaeagnus angustifolia
Eleagnus angustifolius	Elaeagnus angustifolia
Eleocharis cf. parishii	Eleocharis parishii
Eleocharis macrostachia	Eleocharis macrostachya
Eleocharis torticulum	Eleocharis torticulmis
Elymus c·put-med˙sae	Elymus caput-medusae
Elymus caput-madusae	Elymus caput-medusae
Elymus caput-maedusae	Elymus caput-medusae
Elymus cinerius	Elymus cinereus
Elymus claucus subsp. jepsonii	Elymus glaucus subsp. jepsonii
Elymus elemoides subsp. elemoides	Elymus elymoides subsp. elymoides
Elymus elongatum	Elymus elongatus
ELymus elymoides subsp. elymoides	Elymus elymoides subsp. elymoides
Elymus elymoides subsp. elymoides var.	Elymus elymoides subsp. elymoides
Elymus elymoides var. californicum	Elymus elymoides var. californicus
Elymus elymoides var. elymoides var.	Elymus elymoides var. elymoides
Elymus elymoides var. elymoies	Elymus elymoides var. elymoides
Elymus farctus subsp. boreatlanticus	Elymus farctus subsp. boreali-atlanticus
Elymus galucus subsp. glaucus	Elymus glaucus subsp. glaucus
Elymus glaucous subsp. jepsonii	Elymus glaucus subsp. jepsonii
Elymus glaucus subsp. Glaucus	Elymus glaucus subsp. glaucus
Elymus glaucus subsp. tenuis	Elymus glaucus var. tenuis	NO SUBSP COMB for tenuis; TROPICOS
Elymus glaucus subsp. Virescens	Elymus glaucus subsp. virescens
Elymus multisteus	Elymus multisetus
Elymus pontica	Elymus ponticus
Elymus sierrus	Elymus sierrae
Elymus trachycaulis	Elymus trachycaulus
Elymus trachycaulis subsp. trachycaulis	Elymus trachycaulus subsp. trachycaulus
Elymus trachycaulus var. trachycaulum	Elymus trachycaulus var. trachycaulus
Elymus vancuvarensis	Elymus X vancouverensis
Elymus x aristatum	Elymus X aristatus
Elymus x hansenii	Elymus X hansenii
Elymus x saundersii	Elymus X saundersii
Elymus x saxicolus	Elymus X saxicola
Elymus xalbicans	Elymus albicans
Elymus xgouldii	Elymus X gouldii
Elymus xhansenii	Elymus X hansenii
Elymus xsaundersii	Elymus X saundersii
Elymus xvancouverensis	Elymus X vancouverensis
Elytrigia intermediasp.barbulata	Elytrigia intermedia subsp. barbulata
Emmenanthe peduliflora	Emmenanthe penduliflora
Emmenanthe pendiflora	Emmenanthe penduliflora
Emmenanthe pendulifera	Emmenanthe penduliflora
Emmenanthe penduliflora var.	Emmenanthe penduliflora
Emmenanthe pendulifora var. penduliflora	Emmenanthe penduliflora var. penduliflora
Emmenathe penduliflora	Emmenanthe penduliflora
Encelia actoni var.	Encelia actoni
Encelia california	Encelia californica
Encelia farinsa	Encelia farinosa
Encelia frutescens subsp. frutescens	Encelia frutescens var. frutescens	NO SUBSP COMB for frutescens; TROPICOS
Encelia virginensis var. virgenensis	Encelia virginensis var. virginensis
Enemiom doccidentale	Enemion occidentale
Ephedra nevadense	Ephedra nevadensis
Epidendrum x obrienianum	Epidendrum X obrienianum
Epilibium exaltatum	Epilobium exaltatum
Epilobium anagallidifollium	Epilobium anagallidifolium
Epilobium brachycarpus	Epilobium brachycarpum
Epilobium canum subsp. latifolia	Epilobium canum subsp. latifolium
Epilobium canumsubsp. latifolium	Epilobium canum subsp. latifolium
Epilobium canumsubsp.latifolium	Epilobium canum subsp. latifolium
Epilobium ciliatum f. ciliatum	Epilobium ciliatum var. ciliatum	NO FORMA COMB FOR ciliatum; TROPICOS
Epilobium ciliatum subsp.	Epilobium ciliatum
Epilobium ciliatum subsp. ciiatum	Epilobium ciliatum subsp. ciliatum
Epilobium ciliatum var. glandulosa	Epilobium ciliatum var. glandulosum
Epilobium cilliatum subsp. cilliatum	Epilobium ciliatum subsp. ciliatum
Epilobium glaberrimum subsp. fastifiatum	Epilobium glaberrimum subsp. fastigiatum
Epilobium glaberrimum subsp. fastigatum	Epilobium glaberrimum subsp. fastigiatum
Epilobium glaberrinum	Epilobium glaberrimum
Epilobium hornemanii	Epilobium hornemannii
Epilobium hornemanii var. hornemanii	Epilobium hornemannii var. hornemannii
Epilobium obcordata	Epilobium obcordatum
Epilobium oregonensi	Epilobium oregonense
Epilobium oregonese	Epilobium oregonense
Epilobium paniculatum var. laevicale	Epilobium paniculatum var. laevicaule
Epilobium pygmaceum	Epilobium pygmaeum
Epipterygrium tozeri	Epipterygium tozeri
Epliobium ciliatum subsp. ciliatum	Epilobium ciliatum subsp. ciliatum
Equisetum arevense	Equisetum arvense
Equisetum arvense var.	Equisetum arvense
Equisetum funstoni	Equisetum funstonii
Equisetum funstoni f. caespitosum	Equisetum funstonii f. caespitosum
Equisetum funstoni f. polystachyum	Equisetum funstonii f. polystachyum
Equisetum furrissii	Equisetum X ferrissii
Equisetum hiemale	Equisetum hyemale
Equisetum hiemale subsp. affine	Equisetum hyemale subsp. affine
Equisetum hyamale subsp. affine	Equisetum hyemale subsp. affine
Equisetum hyemale var. affine.	Equisetum hyemale var. affine
Equisetum hymale	Equisetum hyemale
Equisetum hymale subsp. affine	Equisetum hyemale subsp. affine
Equisetum hymelae subsp. affine	Equisetum hyemale subsp. affine
Equisetum hymelae var. robustum	Equisetum hyemale var. robustum
Equisetum hymenale	Equisetum hyemale
Equisetum hymenale subsp. affine	Equisetum hyemale subsp. affine
Equisetum laevigatumf. holystachya	Equisetum laevigatum f. holystachya
Equisetum talmateia subsp. braunii	Equisetum telmateia subsp. braunii
Equisetum telemateia subsp. braunii	Equisetum telmateia subsp. braunii
Equisetum telmatiea	Equisetum telmateia
Equisetum x ferrissii	Equisetum X ferrissii
Equisetum x furrissii	Equisetum X ferrissii
Equisetum xferrissii	Equisetum X ferrissii
Equisetume hyemale subsp. affine	Equisetum hyemale subsp. affine
Eragrostis cilinensis	Eragrostis cilianensis
Eragrostis mexicana subsp. Virescens	Eragrostis mexicana subsp. virescens
Eragrostis mexicana var. virescens	Eragrostis mexicana subsp. virescens	NO VAR COMB for virescens; TROPICOS
Eragrostis pectinacea subsp. pectinata	Eragrostis pectinacea var. pectinacea	NO SUBSP COMB for pectinacea; TROPICOS
Eragrostis pectinacea var. pectinata	Eragrostis pectinacea var. pectinacea
Erechtites hieraciifolia	Erechtites hieraciifolius
Erechtites hieraciifolia var. hieraciifolia	Erechtites hieraciifolius var. hieraciifolius
Erechtities glomeratus	Erechtites glomeratus
Erechtities minimus	Erechtites minimus
Eremalche kernense	Eremalche kernensis
Eremalche rotundiflora	Eremalche rotundifolia
Eremiastrum hellioides	Eremiastrum bellioides
Eremion occidentale	Enemion occidentale
Eremion stipitatum	Enemion stipitatum
Eremogene aculeata	Eremogone aculeata
Eremogene congesta	Eremogone congesta
Eremogene ferrisiae	Eremogone ferrisiae
Eremogene kingii var. glabrescens	Eremogone kingii var. glabrescens
Eremogene macradenia var. macradenia	Eremogone macradenia var. macradenia
Eremogene ursina	Eremogone ursina
Eremothera boothi	Eremothera boothii
Eremothera boothii subsp. condensatus	Eremothera boothii subsp. condensata
Eremothera boothii subsp. deccorticans	Eremothera boothii subsp. decorticans
Eriastrum densiflorum var. elongatum	Eriastrum densifolium var. elongatum
Eriastrum densifolium subsp. aystromontanum	Eriastrum densifolium subsp. austromontanum
Eriastrum densifolium subsp. mojavense	Eriastrum densifolium subsp. mohavense
Eriastrum filiforium	Eriastrum filifolium
Eriastrum pleuriflorum	Eriastrum pluriflorum
Eriastrum pluriflorium subsp. pluriflorum	Eriastrum pluriflorum subsp. pluriflorum
Eriastrum pluriflorium var. pluriflorium	Eriastrum pluriflorum var. pluriflorum
Eriastrum pluriflorium var. pluriflorum	Eriastrum pluriflorum var. pluriflorum
Eriastrum pluriflorium var. sherman-hoytae	Eriastrum pluriflorum var. sherman-hoytiae
Eriastrum traceyi	Eriastrum tracyi
Erica llusitanica	Erica lusitanica
Ericamera linearifolia	Ericameria linearifolia
Ericamera nauseosa	Ericameria nauseosa
Ericameria albidus	Ericameria albida
Ericameria blommeri	Ericameria bloomeri
Ericameria dicoidea	Ericameria discoidea
Ericameria discoudea	Ericameria discoidea
Ericameria ercoides	Ericameria ericoides
Ericameria eriocoides subsp. ericoides	Ericameria ericoides var. ericoides	NO SUBSP COMB for ericoides; TROPICOS
Ericameria linearfolia	Ericameria linearifolia
Ericameria linearifolius	Ericameria linearifolia
Ericameria linearilifolia	Ericameria linearifolia
Ericameria nauseosa subsp. nauseosa var. hololeuca	Ericameria nauseosa var. hololeuca
Ericameria nauseosa var. bernardiana	Ericameria nauseosa var. bernardina
Ericameria nauseosa var. bernardinus	Ericameria nauseosa var. bernardina
Ericameria nauseosus subsp. oreophila	Ericameria nauseosa subsp. oreophila
Ericameria paniculatus	Ericameria paniculata
Ericameria parryi subsp. asper	Ericameria parryi var. aspera	NO SUBSP COMB for aspera; TROPICOS
Ericameria parryi subsp. aspera	Ericameria parryi var. aspera	NO SUBSP COMB for aspera; TROPICOS
Ericameria parryi var. aspra	Ericameria parryi var. aspera
Ericameria subsp.	Ericameria
Ericameria suffuticosa	Ericameria suffruticosa
Ericameria teretifolius	Ericameria teretifolia
Ericameria teretrifolia	Ericameria teretifolia
Ericameria tertifolia	Ericameria teretifolia
Ericamerica cooperi var. cooperi	Ericameria cooperi var. cooperi
Ericamerica ericoides	Ericameria ericoides
Ericamria nauseosa var. oreophila	Ericameria nauseosa var. oreophila
Erigeron alicae	Erigeron aliceae
Erigeron aphanactis var. congeslus	Erigeron aphanactis var. congestus
Erigeron austinaie	Erigeron austiniae
Erigeron breweri var. biscanthus	Erigeron breweri var. bisanctus
Erigeron campactus	Erigeron compactus
Erigeron chrysopidus subsp. austinae	Erigeron chrysopsidis subsp. austiniae
Erigeron chrysopidus var. austinae	Erigeron chrysopsidis var. austiniae
Erigeron compositus var. discoides	Erigeron compositus var. discoideus
Erigeron compositus var. glalratus	Erigeron compositus var. glabratus
Erigeron divergens n/a	Erigeron divergens
Erigeron divergens var. cinereum	Erigeron divergens var. cinereus
Erigeron eatonii var. sonei	Erigeron eatonii var. sonnei
Erigeron floribunda	Erigeron floribundus
Erigeron foliolosus var. foliolosus	Erigeron foliosus var. foliosus
Erigeron foliosus var. stenophyllum	Erigeron foliosus var. stenophyllus
Erigeron glacialis subsp. glacialiis	Erigeron glacialis var. glacialis	NO SUBSP COMB for glacialis; TROPICOS
Erigeron glacialis var. glacialiis	Erigeron glacialis var. glacialis
Erigeron inordatus var. calidipetris	Erigeron inornatus var. calidipetris
Erigeron inornatus var. inoratus	Erigeron inornatus var. inornatus
Erigeron inornatus var. kielii	Erigeron inornatus var. keilii
Erigeron jacintens	Erigeron jacinteus
Erigeron linifoliosus	Erigeron linifolius
Erigeron peregrinus var. callianthemis	Erigeron peregrinus var. callianthemus
Erigeron philadelphicus var. phildalephicus	Erigeron philadelphicus var. philadelphicus
Erigeron philadelphus	Erigeron philadelphicus
Erigeron pumilis subsp. concinnoides	Erigeron pumilus subsp. concinnoides
Erigeron pumilis var. concinnoides	Erigeron pumilus var. concinnoides
Erigeron pumilus var. condusatus	Erigeron pumilus var. condensatus
